slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:3070	malignant glioma	DOID:3181	oligodendroglioma	1
DOID:3070	malignant glioma	DOID:3183	childhood oligodendroglioma	2
DOID:3070	malignant glioma	DOID:3186	adult oligodendroglioma	2
DOID:3070	malignant glioma	DOID:3774	chordoid glioma	1
DOID:3070	malignant glioma	DOID:4845	pilomyxoid astrocytoma	2
DOID:3070	malignant glioma	DOID:4851	pilocytic astrocytoma	2
DOID:3070	malignant glioma	DOID:4852	pleomorphic xanthoastrocytoma	2
DOID:3070	malignant glioma	DOID:4856	gliofibroma	2
DOID:3070	malignant glioma	DOID:5074	malignant ependymoma	1
DOID:3070	malignant glioma	DOID:5076	mixed glioma	1
DOID:3070	malignant glioma	DOID:5509	pediatric ependymoma	2
DOID:3070	malignant glioma	DOID:5890	malignant adult ependymoma	2
DOID:3070	malignant glioma	DOID:6726	fibrillary astrocytoma	2
DOID:3070	malignant glioma	DOID:6811	juvenile pilocytic astrocytoma	4
DOID:3070	malignant glioma	DOID:6812	childhood pilocytic astrocytoma	3
DOID:3070	malignant glioma	DOID:7005	gemistocytic astrocytoma	2
DOID:3070	malignant glioma	DOID:7008	protoplasmic astrocytoma	2
DOID:3070	malignant glioma	DOID:7305	astroblastoma	2
DOID:3070	malignant glioma	DOID:7656	adult infiltrating astrocytic neoplasm	3
DOID:3070	malignant glioma	DOID:7817	mixed astrocytoma-ependymoma-oligodendroglioma	2
DOID:3070	malignant glioma	DOID:7907	mixed astrocytoma-ependymoma	2
DOID:3070	malignant glioma	DOID:7912	mixed oligodendroglioma-astrocytoma	2
DOID:3083	chronic obstructive pulmonary disease	DOID:10030	interstitial emphysema	2
DOID:3083	chronic obstructive pulmonary disease	DOID:10031	compensatory emphysema	2
DOID:3083	chronic obstructive pulmonary disease	DOID:10032	hyperlucent lung	2
DOID:3083	chronic obstructive pulmonary disease	DOID:3083	chronic obstructive pulmonary disease	0
DOID:3083	chronic obstructive pulmonary disease	DOID:9675	pulmonary emphysema	1
DOID:3121	gallbladder cancer	DOID:12298	intrahepatic gall duct cancer	1
DOID:3121	gallbladder cancer	DOID:3121	gallbladder cancer	0
DOID:3121	gallbladder cancer	DOID:3499	gallbladder signet ring cell adenocarcinoma	3
DOID:3121	gallbladder cancer	DOID:3500	gallbladder adenocarcinoma	2
DOID:3121	gallbladder cancer	DOID:4057	gallbladder rhabdomyosarcoma	2
DOID:3121	gallbladder cancer	DOID:4058	gallbladder sarcoma	1
DOID:3121	gallbladder cancer	DOID:4948	gallbladder carcinoma	1
DOID:3121	gallbladder cancer	DOID:5275	gallbladder leiomyosarcoma	2
DOID:3121	gallbladder cancer	DOID:5535	gallbladder squamous cell carcinoma	2
DOID:3121	gallbladder cancer	DOID:5627	adenosquamous gallbladder carcinoma	2
DOID:3121	gallbladder cancer	DOID:6998	gallbladder mucinous carcinoma	3
DOID:3121	gallbladder cancer	DOID:7133	gallbladder small cell carcinoma	2
DOID:3121	gallbladder cancer	DOID:7221	gallbladder papillary carcinoma	3
DOID:3121	gallbladder cancer	DOID:7222	gallbladder pleomorphic giant cell adenocarcinoma	3
DOID:3121	gallbladder cancer	DOID:8135	gallbladder lymphoma	1
DOID:3121	gallbladder cancer	DOID:8167	gallbladder melanoma	1
DOID:3133	acute porphyria	DOID:13269	hereditary coproporphyria	1
DOID:3133	acute porphyria	DOID:13270	erythropoietic protoporphyria	1
DOID:3133	acute porphyria	DOID:3132	porphyria cutanea tarda	1
DOID:3133	acute porphyria	DOID:3133	acute porphyria	0
DOID:3133	acute porphyria	DOID:3890	acute intermittent porphyria	1
DOID:3133	acute porphyria	DOID:4346	variegate porphyria	1
DOID:3133	acute porphyria	DOID:5230	hepatoerythropoietic porphyria	1
DOID:3144	cutis laxa	DOID:3144	cutis laxa	0
DOID:3191	nemaline myopathy	DOID:0110926	nemaline myopathy 1	1
DOID:3191	nemaline myopathy	DOID:0110927	nemaline myopathy 3	1
DOID:3191	nemaline myopathy	DOID:0110928	nemaline myopathy 2	1
DOID:3191	nemaline myopathy	DOID:0110929	nemaline myopathy 9	1
DOID:3191	nemaline myopathy	DOID:0110930	nemaline myopathy 8	1
DOID:3191	nemaline myopathy	DOID:0110931	nemaline myopathy 10	1
DOID:3191	nemaline myopathy	DOID:0110932	nemaline myopathy 4	1
DOID:3191	nemaline myopathy	DOID:0110933	nemaline myopathy 11	1
DOID:3191	nemaline myopathy	DOID:0110934	nemaline myopathy 7	1
DOID:3191	nemaline myopathy	DOID:0110935	nemaline myopathy 6	1
DOID:3191	nemaline myopathy	DOID:0110936	nemaline myopathy 5	1
DOID:3191	nemaline myopathy	DOID:3191	nemaline myopathy	0
DOID:3246	embryonal rhabdomyosarcoma	DOID:0060338	parameningeal embryonal rhabdomyosarcoma	1
DOID:3246	embryonal rhabdomyosarcoma	DOID:3246	embryonal rhabdomyosarcoma	0
DOID:3246	embryonal rhabdomyosarcoma	DOID:3255	botryoid rhabdomyosarcoma	1
DOID:3246	embryonal rhabdomyosarcoma	DOID:3260	spindle cell rhabdomyosarcoma	1
DOID:3246	embryonal rhabdomyosarcoma	DOID:6786	childhood botryoid rhabdomyosarcoma	2
DOID:3246	embryonal rhabdomyosarcoma	DOID:6847	adult botryoid rhabdomyosarcoma	2
DOID:3265	chronic granulomatous disease	DOID:3265	chronic granulomatous disease	0
DOID:3277	thymus cancer	DOID:10146	thymus lymphoma	1
DOID:3277	thymus cancer	DOID:3275	thymoma	1
DOID:3277	thymus cancer	DOID:3277	thymus cancer	0
DOID:3277	thymus cancer	DOID:3278	encapsulated thymoma	2
DOID:3277	thymus cancer	DOID:3279	spindle cell thymoma	2
DOID:3277	thymus cancer	DOID:3280	mixed type thymoma	2
DOID:3277	thymus cancer	DOID:3281	combined thymoma	2
DOID:3277	thymus cancer	DOID:3282	dendritic cell thymoma	2
DOID:3277	thymus cancer	DOID:3283	invasive malignant thymoma	2
DOID:3277	thymus cancer	DOID:3284	thymic carcinoma	1
DOID:3277	thymus cancer	DOID:4553	thymus large cell carcinoma	2
DOID:3277	thymus cancer	DOID:4554	type C thymoma	2
DOID:3277	thymus cancer	DOID:4678	thymus mucoepidermoid carcinoma	2
DOID:3277	thymus cancer	DOID:4923	thymus adenocarcinoma	2
DOID:3277	thymus cancer	DOID:5530	thymus squamous cell carcinoma	2
DOID:3277	thymus cancer	DOID:5595	papillary thymic adenocarcinoma	3
DOID:3277	thymus cancer	DOID:5626	thymus adenosquamous carcinoma	2
DOID:3277	thymus cancer	DOID:6530	cortical thymoma	3
DOID:3277	thymus cancer	DOID:6723	malignant type AB thymoma	3
DOID:3277	thymus cancer	DOID:6917	predominantly cortical thymoma	3
DOID:3277	thymus cancer	DOID:7050	thymus basaloid carcinoma	3
DOID:3277	thymus cancer	DOID:7142	thymus small cell carcinoma	2
DOID:3277	thymus cancer	DOID:7214	noninvasive malignant thymoma	2
DOID:3277	thymus cancer	DOID:7599	lymphoepithelioma-like thymic carcinoma	2
DOID:3277	thymus cancer	DOID:7926	epithelial malignant thymoma	3
DOID:3277	thymus cancer	DOID:7927	malignant type A thymoma	3
DOID:3277	thymus cancer	DOID:8137	thymus clear cell carcinoma	2
DOID:3277	thymus cancer	DOID:8138	thymus sarcomatoid carcinoma	2
DOID:3302	chordoma	DOID:0050900	sacrum chordoma	2
DOID:3302	chordoma	DOID:3302	chordoma	0
DOID:3302	chordoma	DOID:4151	skull base chordoma	1
DOID:3302	chordoma	DOID:4152	chondroid chordoma	1
DOID:3302	chordoma	DOID:4153	spinal chordoma	1
DOID:3302	chordoma	DOID:6312	clivus chordoma	2
DOID:3302	chordoma	DOID:6313	clivus chondroid chordoma	3
DOID:3310	atopic dermatitis	DOID:0110098	atopic dermatitis 2	1
DOID:3310	atopic dermatitis	DOID:0110099	atopic dermatitis 3	1
DOID:3310	atopic dermatitis	DOID:0110100	atopic dermatitis 4	1
DOID:3310	atopic dermatitis	DOID:0110101	atopic dermatitis 5	1
DOID:3310	atopic dermatitis	DOID:0110102	atopic dermatitis 6	1
DOID:3310	atopic dermatitis	DOID:0110103	atopic dermatitis 7	1
DOID:3310	atopic dermatitis	DOID:0110104	atopic dermatitis 8	1
DOID:3310	atopic dermatitis	DOID:0110105	atopic dermatitis 9	1
DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	0
DOID:3312	bipolar disorder	DOID:0060166	bipolar ll disorder	1
DOID:3312	bipolar disorder	DOID:14042	bipolar I disorder	1
DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	0
DOID:3312	bipolar disorder	DOID:845	cyclothymic disorder	1
DOID:332	amyotrophic lateral sclerosis	DOID:0050752	amyotrophic lateral sclerosis type 8	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060193	amyotrophic lateral sclerosis type 1	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060194	amyotrophic lateral sclerosis type 2	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060195	amyotrophic lateral sclerosis type 3	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060196	amyotrophic lateral sclerosis type 4	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060197	amyotrophic lateral sclerosis type 5	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060198	amyotrophic lateral sclerosis type 6	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060199	amyotrophic lateral sclerosis type 7	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060200	amyotrophic lateral sclerosis type 9	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060201	amyotrophic lateral sclerosis type 10	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060202	amyotrophic lateral sclerosis type 11	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060203	amyotrophic lateral sclerosis type 12	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060204	amyotrophic lateral sclerosis type 13	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060205	amyotrophic lateral sclerosis type 14	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060206	amyotrophic lateral sclerosis type 15	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060207	amyotrophic lateral sclerosis type 16	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060208	amyotrophic lateral sclerosis type 17	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060209	amyotrophic lateral sclerosis type 18	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060210	amyotrophic lateral sclerosis type 19	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060211	amyotrophic lateral sclerosis type 20	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060212	amyotrophic lateral sclerosis type 21	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060213	FTDALS1	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060214	FTDALS2	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060355	amyotrophic lateral sclerosis type 22	1
DOID:332	amyotrophic lateral sclerosis	DOID:0110067	juvenile amyotrophic lateral sclerosis with dementia	1
DOID:332	amyotrophic lateral sclerosis	DOID:0110068	FTDALS3	1
DOID:332	amyotrophic lateral sclerosis	DOID:0110069	FTDALS4	1
DOID:332	amyotrophic lateral sclerosis	DOID:332	amyotrophic lateral sclerosis	0
DOID:3393	coronary artery disease	DOID:0060562	anomalous left coronary artery from the pulmonary artery	2
DOID:3393	coronary artery disease	DOID:10266	subendocardial infarction acute myocardial infarction	3
DOID:3393	coronary artery disease	DOID:10648	acute inferoposterior infarction	3
DOID:3393	coronary artery disease	DOID:10649	acute inferolateral myocardial infarction	3
DOID:3393	coronary artery disease	DOID:10651	acute anterolateral myocardial infarction	3
DOID:3393	coronary artery disease	DOID:11840	coronary artery vasospasm	1
DOID:3393	coronary artery disease	DOID:11843	coronary artery anomaly	1
DOID:3393	coronary artery disease	DOID:11847	coronary thrombosis	1
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0
DOID:3393	coronary artery disease	DOID:4247	coronary restenosis	2
DOID:3393	coronary artery disease	DOID:4248	coronary stenosis	1
DOID:3393	coronary artery disease	DOID:5843	posteroinferior myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	1
DOID:3393	coronary artery disease	DOID:5845	anterolateral myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5846	septal myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5847	posterior myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5848	apical myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5849	subendocardial myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5850	inferior myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5851	posterolateral myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5852	inferolateral myocardial infarct	2
DOID:3393	coronary artery disease	DOID:5853	lateral myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5854	silent myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5855	anteroseptal myocardial infarction	2
DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	1
DOID:3393	coronary artery disease	DOID:9407	strictly posterior acute myocardial infarction	3
DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	2
DOID:3393	coronary artery disease	DOID:9767	myocardial stunning	2
DOID:3565	meningioma	DOID:3565	meningioma	0
DOID:3565	meningioma	DOID:3772	intraventricular meningioma	1
DOID:3565	meningioma	DOID:4209	brainstem intraparenchymal clear cell meningioma	2
DOID:3565	meningioma	DOID:4210	clear cell meningioma	1
DOID:3565	meningioma	DOID:4211	posterior cranial fossa meningioma	1
DOID:3565	meningioma	DOID:4436	anterior cranial fossa meningioma	1
DOID:3565	meningioma	DOID:4584	choroid plexus meningioma	1
DOID:3565	meningioma	DOID:4586	familial meningioma	1
DOID:3565	meningioma	DOID:4588	secretory meningioma	1
DOID:3565	meningioma	DOID:4591	lymphoplasmacyte-rich meningioma	1
DOID:3565	meningioma	DOID:4593	pediatric meningioma	1
DOID:3565	meningioma	DOID:4594	microcystic meningioma	1
DOID:3565	meningioma	DOID:4749	middle cranial fossa meningioma	1
DOID:3565	meningioma	DOID:4957	meninges hemangiopericytoma	1
DOID:3565	meningioma	DOID:5057	papillary meningioma of the cerebellum	2
DOID:3565	meningioma	DOID:5058	rhabdoid meningioma	1
DOID:3565	meningioma	DOID:6085	meningeal melanoma	2
DOID:3565	meningioma	DOID:6086	malignant leptomeningeal tumor	1
DOID:3565	meningioma	DOID:6089	pediatric leptomeningeal melanoma	3
DOID:3565	meningioma	DOID:6090	adult leptomeningeal melanoma	3
DOID:3565	meningioma	DOID:6110	jugular foramen meningioma	1
DOID:3565	meningioma	DOID:6115	lateral ventricle meningioma	2
DOID:3565	meningioma	DOID:6517	clivus meningioma	2
DOID:3565	meningioma	DOID:6548	angiomatous meningioma	1
DOID:3565	meningioma	DOID:7210	psammomatous meningioma	1
DOID:3565	meningioma	DOID:7211	fibrous meningioma	1
DOID:3565	meningioma	DOID:7212	meningothelial meningioma	1
DOID:3565	meningioma	DOID:7213	transitional meningioma	1
DOID:3565	meningioma	DOID:7482	petrous apex meningioma	1
DOID:3565	meningioma	DOID:7613	sarcomatosis of the meninges	2
DOID:3565	meningioma	DOID:7614	meninges sarcoma	1
DOID:3565	meningioma	DOID:7634	suprasellar meningioma	1
DOID:3565	meningioma	DOID:7635	Gasserian ganglion meningioma	1
DOID:3565	meningioma	DOID:7689	leptomeninges sarcoma	2
DOID:3565	meningioma	DOID:7826	adult papillary meningioma	2
DOID:3565	meningioma	DOID:7986	cerebral falx meningioma	2
DOID:3565	meningioma	DOID:8030	periocular meningioma	1
DOID:3565	meningioma	DOID:8057	olfactory groove meningioma	2
DOID:3565	meningioma	DOID:8216	parapharyngeal meningioma	1
DOID:3565	meningioma	DOID:8221	upper clivus meningioma	3
DOID:3565	meningioma	DOID:8239	lower clivus meningioma	3
DOID:3565	meningioma	DOID:8368	chordoid meningioma	2
DOID:3571	liver cancer	DOID:0080182	mixed fibrolamellar hepatocellular carcinoma	4
DOID:3571	liver cancer	DOID:270	liver sarcoma	1
DOID:3571	liver cancer	DOID:3571	liver cancer	0
DOID:3571	liver cancer	DOID:4047	liver rhabdomyosarcoma	2
DOID:3571	liver cancer	DOID:5015	fibrolamellar carcinoma	3
DOID:3571	liver cancer	DOID:5016	hepatocellular clear cell carcinoma	3
DOID:3571	liver cancer	DOID:5022	aflatoxins-related hepatocellular carcinoma	3
DOID:3571	liver cancer	DOID:5026	sclerosing hepatic carcinoma	3
DOID:3571	liver cancer	DOID:5296	liver leiomyosarcoma	2
DOID:3571	liver cancer	DOID:5789	mixed hepatoblastoma	2
DOID:3571	liver cancer	DOID:5798	macrotrabecular hepatoblastoma	2
DOID:3571	liver cancer	DOID:6370	hepatic osteogenic sarcoma	2
DOID:3571	liver cancer	DOID:684	hepatocellular carcinoma	2
DOID:3571	liver cancer	DOID:686	liver carcinoma	1
DOID:3571	liver cancer	DOID:687	hepatoblastoma	1
DOID:3571	liver cancer	DOID:8022	liver fibrosarcoma	2
DOID:3571	liver cancer	DOID:901	liver lymphoma	1
DOID:363	uterine cancer	DOID:0050939	uterine corpus endometrial carcinoma	2
DOID:363	uterine cancer	DOID:10744	broad ligament malignant neoplasm	2
DOID:363	uterine cancer	DOID:11746	parametrium malignant neoplasm	2
DOID:363	uterine cancer	DOID:11747	uterine adnexa cancer	1
DOID:363	uterine cancer	DOID:11748	round ligament malignant neoplasm	2
DOID:363	uterine cancer	DOID:1380	endometrial cancer	1
DOID:363	uterine cancer	DOID:2870	endometrial adenocarcinoma	3
DOID:363	uterine cancer	DOID:2871	endometrial carcinoma	2
DOID:363	uterine cancer	DOID:363	uterine cancer	0
DOID:363	uterine cancer	DOID:3699	uterine ligament mucinous adenocarcinoma	3
DOID:363	uterine cancer	DOID:3700	uterine ligament adenocarcinoma	2
DOID:363	uterine cancer	DOID:3707	endometrial mucinous adenocarcinoma	4
DOID:363	uterine cancer	DOID:4005	endometrial transitional cell carcinoma	3
DOID:363	uterine cancer	DOID:4113	uterine corpus adenosarcoma	3
DOID:363	uterine cancer	DOID:4114	uterine body mixed cancer	2
DOID:363	uterine cancer	DOID:4226	endometrial stromal sarcoma	3
DOID:363	uterine cancer	DOID:4227	uterine corpus endometrial stromal sarcoma	3
DOID:363	uterine cancer	DOID:5165	uterine corpus sarcoma	2
DOID:363	uterine cancer	DOID:5166	endometrial stromal tumor	2
DOID:363	uterine cancer	DOID:5289	uterus leiomyosarcoma	3
DOID:363	uterine cancer	DOID:5299	endometrial clear cell adenocarcinoma	4
DOID:363	uterine cancer	DOID:5302	uterine ligament clear cell adenocarcinoma	3
DOID:363	uterine cancer	DOID:5533	endometrial squamous cell carcinoma	3
DOID:363	uterine cancer	DOID:5631	endometrial adenosquamous carcinoma	3
DOID:363	uterine cancer	DOID:5726	uterine ligament papillary cystadenoma	2
DOID:363	uterine cancer	DOID:5727	uterine ligament cancer	1
DOID:363	uterine cancer	DOID:5747	uterine ligament serous adenocarcinoma	3
DOID:363	uterine cancer	DOID:5750	uterine corpus serous adenocarcinoma	2
DOID:363	uterine cancer	DOID:5829	uterine ligament endometrioid adenocarcinoma	3
DOID:363	uterine cancer	DOID:6139	uterine corpus epithelioid leiomyosarcoma	4
DOID:363	uterine cancer	DOID:6171	uterine carcinosarcoma	3
DOID:363	uterine cancer	DOID:6567	uterine corpus myxoid leiomyosarcoma	4
DOID:363	uterine cancer	DOID:6777	villoglandular endometrial endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:6865	oxyphilic endometrial endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7139	endometrial small cell carcinoma	3
DOID:363	uterine cancer	DOID:7281	uterine corpus adenocarcinofibroma	3
DOID:363	uterine cancer	DOID:7289	secretory uterine corpus endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7293	mucin-rich endometrial endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7436	sarcomatoid uterine corpus endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7437	uterus perivascular epithelioid cell tumor	2
DOID:363	uterine cancer	DOID:7514	Wolffian adnexal neoplasm	2
DOID:363	uterine cancer	DOID:7664	endometrial mixed adenocarcinoma	4
DOID:363	uterine cancer	DOID:8187	gestational uterine corpus choriocarcinoma	3
DOID:363	uterine cancer	DOID:8188	uterine corpus choriocarcinoma	2
DOID:363	uterine cancer	DOID:8302	mixed endometrial stromal and smooth muscle tumor	2
DOID:363	uterine cancer	DOID:9459	isthmus cancer	2
DOID:363	uterine cancer	DOID:9460	uterine corpus cancer	1
DOID:3635	congenital myasthenic syndrome	DOID:0110657	congenital myasthenic syndrome 8	1
DOID:3635	congenital myasthenic syndrome	DOID:0110658	congenital myasthenic syndrome 15	1
DOID:3635	congenital myasthenic syndrome	DOID:0110659	congenital myasthenic syndrome 7	1
DOID:3635	congenital myasthenic syndrome	DOID:0110660	congenital myasthenic syndrome 12	1
DOID:3635	congenital myasthenic syndrome	DOID:0110661	congenital myasthenic syndrome 20	1
DOID:3635	congenital myasthenic syndrome	DOID:0110662	congenital myasthenic syndrome 1B	1
DOID:3635	congenital myasthenic syndrome	DOID:0110663	congenital myasthenic syndrome 1A	1
DOID:3635	congenital myasthenic syndrome	DOID:0110664	congenital myasthenic syndrome 3C	1
DOID:3635	congenital myasthenic syndrome	DOID:0110665	congenital myasthenic syndrome 3B	1
DOID:3635	congenital myasthenic syndrome	DOID:0110666	congenital myasthenic syndrome 3A	1
DOID:3635	congenital myasthenic syndrome	DOID:0110667	congenital myasthenic syndrome 5	1
DOID:3635	congenital myasthenic syndrome	DOID:0110668	congenital myasthenic syndrome 10	1
DOID:3635	congenital myasthenic syndrome	DOID:0110669	congenital myasthenic syndrome 14	1
DOID:3635	congenital myasthenic syndrome	DOID:0110670	congenital myasthenic syndrome 9	1
DOID:3635	congenital myasthenic syndrome	DOID:0110671	congenital myasthenic syndrome 6	1
DOID:3635	congenital myasthenic syndrome	DOID:0110672	congenital myasthenic syndrome 21	1
DOID:3635	congenital myasthenic syndrome	DOID:0110673	congenital myasthenic syndrome 19	1
DOID:3635	congenital myasthenic syndrome	DOID:0110674	congenital myasthenic syndrome 17	1
DOID:3635	congenital myasthenic syndrome	DOID:0110675	congenital myasthenic syndrome 11	1
DOID:3635	congenital myasthenic syndrome	DOID:0110676	congenital myasthenic syndrome 13	1
DOID:3635	congenital myasthenic syndrome	DOID:0110677	congenital myasthenic syndrome 4B	1
DOID:3635	congenital myasthenic syndrome	DOID:0110678	congenital myasthenic syndrome 4A	1
DOID:3635	congenital myasthenic syndrome	DOID:0110679	congenital myasthenic syndrome 4C	1
DOID:3635	congenital myasthenic syndrome	DOID:0110680	congenital myasthenic syndrome 2C	1
DOID:3635	congenital myasthenic syndrome	DOID:0110681	congenital myasthenic syndrome 2A	1
DOID:3635	congenital myasthenic syndrome	DOID:0110682	congenital myasthenic syndrome 16	1
DOID:3635	congenital myasthenic syndrome	DOID:0110683	congenital myasthenic syndrome 18	1
DOID:3635	congenital myasthenic syndrome	DOID:3635	congenital myasthenic syndrome	0
DOID:3649	pyruvate decarboxylase deficiency	DOID:3649	pyruvate decarboxylase deficiency	0
DOID:3652	Leigh disease	DOID:3652	Leigh disease	0
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060539	Hermansky-Pudlak syndrome 1	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060540	Hermansky-Pudlak syndrome 2	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060541	Hermansky-Pudlak syndrome 3	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060542	Hermansky-Pudlak syndrome 4	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060543	Hermansky-Pudlak syndrome 5	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060544	Hermansky-Pudlak syndrome 6	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060545	Hermansky-Pudlak syndrome 7	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060546	Hermansky-Pudlak syndrome 8	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:0060547	Hermansky-Pudlak syndrome 9	1
DOID:3753	Hermansky-Pudlak syndrome	DOID:3753	Hermansky-Pudlak syndrome	0
DOID:3827	congenital diaphragmatic hernia	DOID:3827	congenital diaphragmatic hernia	0
DOID:3883	Lynch syndrome	DOID:0050465	Muir-Torre syndrome	1
DOID:3883	Lynch syndrome	DOID:3883	Lynch syndrome	0
DOID:3953	adrenal gland cancer	DOID:0050892	adrenal gland pheochromocytoma	2
DOID:3953	adrenal gland cancer	DOID:0050936	extra-adrenal pheochromocytoma	2
DOID:3953	adrenal gland cancer	DOID:3948	adrenocortical carcinoma	2
DOID:3953	adrenal gland cancer	DOID:3950	adrenal carcinoma	1
DOID:3953	adrenal gland cancer	DOID:3953	adrenal gland cancer	0
DOID:3953	adrenal gland cancer	DOID:3959	adrenal cortical adenocarcinoma	3
DOID:3953	adrenal gland cancer	DOID:5718	adrenal neuroblastoma	1
DOID:3953	adrenal gland cancer	DOID:5719	adrenal medulla cancer	1
DOID:3953	adrenal gland cancer	DOID:660	adrenal cortex cancer	1
DOID:3953	adrenal gland cancer	DOID:7379	adrenal medulla carcinoma	2
DOID:3953	adrenal gland cancer	DOID:8140	adrenal gland ganglioneuroblastoma	1
DOID:397	restrictive cardiomyopathy	DOID:12932	endomyocardial fibrosis	1
DOID:397	restrictive cardiomyopathy	DOID:396	Loeffler endocarditis	1
DOID:397	restrictive cardiomyopathy	DOID:397	restrictive cardiomyopathy	0
DOID:4028	angioma serpiginosum	DOID:4028	angioma serpiginosum	0
DOID:4045	muscle cancer	DOID:0050924	striated muscle rhabdoid tumor	1
DOID:4045	muscle cancer	DOID:0060338	parameningeal embryonal rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:1967	leiomyosarcoma	2
DOID:4045	muscle cancer	DOID:3246	embryonal rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:3247	rhabdomyosarcoma	2
DOID:4045	muscle cancer	DOID:3250	pleomorphic rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:3255	botryoid rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:3260	spindle cell rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:4043	skeletal muscle cancer	1
DOID:4045	muscle cancer	DOID:4045	muscle cancer	0
DOID:4045	muscle cancer	DOID:4051	alveolar rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:4065	mixed type rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:4230	smooth muscle cancer	1
DOID:4045	muscle cancer	DOID:4239	alveolar soft part sarcoma	2
DOID:4045	muscle cancer	DOID:5251	inflammatory leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5253	conventional leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5258	granular cell leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5264	epithelioid leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5268	myxoid leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:6786	childhood botryoid rhabdomyosarcoma	5
DOID:4045	muscle cancer	DOID:6847	adult botryoid rhabdomyosarcoma	5
DOID:4045	muscle cancer	DOID:7463	childhood pleomorphic rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:8251	adult pleomorphic rhabdomyosarcoma	4
DOID:4159	skin cancer	DOID:10040	malignant eyelid melanoma	2
DOID:4159	skin cancer	DOID:10044	balloon cell malignant melanoma	2
DOID:4159	skin cancer	DOID:10047	nodular malignant melanoma	2
DOID:4159	skin cancer	DOID:10054	skin amelanotic melanoma	2
DOID:4159	skin cancer	DOID:13168	prepuce cancer	1
